"SearchQuery Report fixed 20260708a (2026-06-25 - 2026-07-08)"
CampaignName	AdGroupName	Query	Impressions	Clicks	Ctr	AvgCpc	Cost	Conversions
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло в межкомнатную дверь купить в москве	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло в межкомнатные двери	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло вместо плинтуса	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло вместо плитки на стену в кухне	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло во всю дверь	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло встроенное в стену	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло декоративное	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло декоративное для дверей	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло декоративное для дверей межкомнатных купить	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло декоративное на мебель	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло дизайнерское	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло для балкона ограждение	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло для двери межкомнатные	3	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло для дверцы мебели	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло для комнатной двери	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло для комода	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло для межкомнатной двери	6	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Перегородки с декоративным стеклом	стекло для межкомнатных дверей одинцово	1	0	0.00	--	0.00	0
